20210107191127561	  306  266    -16     52    685
20210107191128862	  306  265    -16     51    686
20210107191129092	  308  267    -12     54    686
20210107191129257	  306  265    -16     51    685
20210107191129486	  305  266    -17     52    686
20210107191129584	  306  267    -16     54    686
20210107191129650	  306  266    -16     52    686
20210107191129747	  305  265    -17     51    686
20210107191129845	  305  266    -17     52    687
20210107191129942	  306  267    -16     54    686
20210107191130040	  306  266    -16     52    686
20210107191130105	  306  266    -16     52    686
20210107191130205	  306  267    -16     54    686
20210107191130271	  306  267    -16     54    686
20210107191130371	  306  267    -16     54    687
20210107191130438	  306  267    -16     54    687
20210107191130538	  306  267    -16     54    686
20210107191130638	  306  267    -16     54    686
20210107191130738	  307  267    -14     54    687
20210107191130805	  307  267    -14     54    687
20210107191130905	  306  267    -16     54    686
20210107191131005	  306  267    -16     54    687
20210107191131071	  306  267    -16     54    686
20210107191131171	  306  267    -16     54    686
20210107191131271	  306  267    -16     54    686
20210107191131338	  306  267    -16     54    686
20210107191131437	  306  267    -16     54    686
20210107191131537	  307  267    -14     54    686
20210107191131637	  306  267    -16     54    686
20210107191131737	  306  267    -16     54    686
20210107191131836	  306  267    -16     54    686
20210107191131903	  307  267    -14     54    686
20210107191132002	  306  267    -16     54    686
20210107191132102	  306  267    -16     54    686
20210107191132169	  306  267    -16     54    686
20210107191132269	  306  267    -16     54    686
20210107191132369	  307  267    -14     54    686
20210107191132436	  306  267    -16     54    686
20210107191132536	  306  267    -16     54    687
20210107191132636	  307  267    -14     54    686
20210107191132736	  306  267    -16     54    686
20210107191132769	  306  266    -16     52    686
20210107191133070	  306  267    -16     54    686
20210107191133304	  306  267    -16     54    686
20210107191133405	  306  267    -16     54    686
20210107191133505	  306  267    -16     54    686
20210107191133606	  306  267    -16     54    686
20210107191133706	  306  267    -16     54    686
20210107191133773	  306  267    -16     54    687
20210107191133874	  306  267    -16     54    687
20210107191133975	  306  267    -16     54    686
20210107191134075	  307  267    -14     54    686
20210107191134176	  305  267    -17     54    687
20210107191134242	  306  267    -16     54    686
20210107191134342	  306  267    -16     54    686
20210107191134442	  306  267    -16     54    687
20210107191134542	  306  267    -16     54    686
20210107191134643	  307  267    -14     54    686
20210107191134743	  306  267    -16     54    686
20210107191134843	  306  267    -16     54    686
20210107191134909	  306  267    -16     54    686
20210107191135009	  306  267    -16     54    686
20210107191135110	  306  267    -16     54    686
20210107191135210	  306  267    -16     54    686
20210107191135310	  306  267    -16     54    687
20210107191135410	  306  267    -16     54    686
20210107191135476	  306  267    -16     54    687
20210107191135576	  306  267    -16     54    686
20210107191135676	  306  267    -16     54    686
20210107191135776	  306  267    -16     54    686
20210107191135876	  309  267    -10     54    686
20210107191135976	  317  265      3     50    680
20210107191136043	  321  265     10     50    677
20210107191136143	  326  264     19     48    677
20210107191136243	  331  262     28     44    674
20210107191136343	  338  261     40     43    672
20210107191136443	  344  259     51     39    671
20210107191136543	  350  257     61     35    667
20210107191136643	  356  255     72     32    666
20210107191136710	  361  253     80     28    664
20210107191136810	  368  249     92     21    662
20210107191136910	  375  246    104     16    661
20210107191137010	  381  243    114     10    660
20210107191137110	  388  239    126      3    657
20210107191137177	  393  236    135     -1    657
20210107191137277	  400  232    146     -8    657
20210107191137377	  405  227    155    -16    656
20210107191137477	  412  222    167    -25    658
20210107191137577	  418  217    177    -34    655
20210107191137677	  424  211    188    -44    656
20210107191137744	  428  207    194    -51    656
20210107191137844	  432  201    201    -61    655
20210107191137944	  437  195    210    -72    657
20210107191138044	  439  194    213    -73    656
20210107191138144	  435  198    206    -66    656
20210107191138244	  432  202    201    -59    655
20210107191138310	  430  204    197    -56    655
20210107191138410	  429  206    196    -53    655
20210107191138510	  425  210    189    -46    655
20210107191138610	  422  213    184    -41    655
20210107191138710	  418  217    177    -34    656
20210107191138810	  415  220    172    -28    655
20210107191138877	  411  223    165    -23    657
20210107191138977	  406  227    157    -16    656
20210107191139077	  402  230    149    -11    655
20210107191139177	  397  234    142     -4    658
20210107191139277	  392  237    133      0    659
20210107191139377	  387  240    124      5    658
20210107191139444	  384  241    119      7    658
20210107191139544	  378  244    109     12    659
20210107191139644	  373  247    101     17    662
20210107191139744	  367  250     90     23    662
20210107191139844	  362  252     82     26    663
20210107191139944	  355  255     70     31    665
20210107191140044	  349  257     59     35    667
20210107191140144	  344  259     51     39    670
20210107191140211	  341  260     46     41    671
20210107191140311	  334  261     33     42    672
20210107191140411	  328  262     23     44    675
20210107191140511	  324  264     16     48    677
20210107191140611	  318  265      5     50    679
20210107191140711	  312  266     -5     52    681
20210107191140778	  309  266    -10     52    684
20210107191140878	  303  267    -21     54    688
20210107191140978	  296  267    -34     55    693
20210107191141078	  290  266    -45     53    695
20210107191141178	  285  266    -54     53    697
20210107191141278	  279  266    -66     53    699
20210107191141344	  276  265    -71     52    702
20210107191141444	  270  266    -83     54    708
20210107191141544	  265  264    -93     51    712
20210107191141645	  260  262   -102     47    711
20210107191141745	  254  261   -114     45    716
20210107191141811	  251  258   -120     40    719
20210107191141911	  246  258   -130     40    722
20210107191142011	  242  256   -139     36    726
20210107191142111	  236  254   -151     33    730
20210107191142211	  233  252   -157     29    733
20210107191142311	  228  249   -168     23    738
20210107191142378	  226  247   -172     19    740
20210107191142478	  222  244   -182     14    747
20210107191142578	  218  242   -191     10    751
20210107191142678	  215  239   -197      4    754
20210107191142778	  211  236   -207     -1    760
20210107191142878	  208  233   -214     -7    764
20210107191142978	  205  230   -221    -13    767
20210107191143078	  201  226   -231    -22    775
20210107191143178	  199  223   -236    -28    777
20210107191143245	  198  222   -238    -30    778
