20210102161106608	  308  187    -12    -90    685
20210102161106674	  309  187    -10    -90    685
20210102161106674	  310  186     -8    -91    685
20210102161106741	  309  186    -10    -91    684
20210102161106774	  310  188     -8    -88    684
20210102161107038	  310  187     -8    -89    684
20210102161107169	  308  186    -12    -91    685
20210102161107202	  308  186    -12    -91    685
20210102161107235	  309  186    -10    -91    685
20210102161107497	  310  187     -8    -89    684
20210102161107725	  310  187     -8    -90    685
20210102161107790	  310  187     -8    -90    684
20210102161107887	  311  186     -6    -91    684
20210102161108081	  311  188     -6    -88    684
20210102161108177	  310  188     -8    -88    684
20210102161108273	  310  188     -8    -88    684
20210102161108369	  310  186     -8    -91    684
20210102161108432	  310  188     -8    -88    684
20210102161108499	  310  188     -8    -88    685
20210102161108599	  310  188     -8    -88    685
20210102161108665	  311  187     -6    -89    684
20210102161108765	  311  187     -6    -89    684
20210102161108865	  310  188     -8    -88    684
20210102161108965	  311  187     -6    -90    684
20210102161109032	  311  187     -6    -89    684
20210102161109132	  311  187     -6    -89    684
20210102161109198	  309  188    -10    -88    685
20210102161109299	  310  188     -8    -88    685
20210102161109399	  310  188     -8    -88    685
20210102161109465	  309  187    -10    -90    684
20210102161109565	  311  187     -7    -90    685
20210102161109665	  309  188    -10    -88    685
20210102161109764	  310  186     -8    -91    684
20210102161109831	  308  188    -12    -88    686
20210102161109931	  311  187     -6    -90    684
20210102161110030	  310  188     -8    -88    685
20210102161110130	  311  187     -7    -90    685
20210102161110230	  310  188     -8    -88    685
20210102161110329	  311  187     -6    -90    684
20210102161110396	  311  187     -6    -90    685
20210102161110496	  310  188     -8    -88    685
20210102161110596	  310  186     -8    -91    685
20210102161110662	  309  188    -10    -88    685
20210102161110796	  310  188     -8    -88    684
20210102161110896	  311  187     -6    -90    685
20210102161110996	  310  186     -8    -91    685
20210102161111063	  311  187     -7    -90    685
20210102161111163	  311  187     -6    -90    685
20210102161111264	  310  186     -8    -91    685
20210102161111364	  311  187     -7    -90    685
20210102161111464	  311  187     -6    -90    685
20210102161111565	  311  187     -6    -90    685
20210102161111632	  310  188     -8    -88    687
20210102161111733	  307  190    -14    -85    693
20210102161111834	  302  191    -23    -84    702
20210102161111935	  302  193    -23    -81    706
20210102161112036	  299  194    -29    -80    712
20210102161112137	  297  196    -33    -77    717
20210102161112205	  296  196    -35    -77    718
20210102161112306	  293  194    -41    -81    723
20210102161112407	  292  196    -43    -78    726
20210102161112507	  291  196    -45    -78    728
20210102161112607	  289  196    -49    -78    733
20210102161112707	  290  196    -48    -79    734
20210102161112808	  288  196    -52    -79    738
20210102161112874	  288  196    -52    -79    738
