20210102191512910	  313  294     -3     99    661
20210102191513136	  302  297    -23    109    688
20210102191513201	  300  297    -27    110    693
20210102191513300	  297  297    -33    111    701
20210102191513399	  293  297    -40    112    710
20210102191513498	  291  296    -45    112    721
20210102191513598	  288  295    -51    111    729
20210102191513697	  286  294    -55    111    735
20210102191513764	  285  294    -58    111    741
20210102191513864	  284  293    -60    110    745
20210102191513964	  282  292    -64    109    749
20210102191514065	  281  291    -67    108    755
20210102191514198	  280  290    -69    106    759
20210102191514265	  280  290    -69    106    759
20210102191514432	  279  289    -72    105    764
20210102191514532	  279  289    -72    105    765
20210102191514599	  278  289    -74    105    764
20210102191514699	  278  288    -74    103    767
20210102191514799	  278  288    -74    103    768
20210102191514866	  278  288    -74    103    769
20210102191515000	  278  288    -74    103    769
20210102191515100	  277  288    -76    103    769
20210102191515167	  277  288    -76    103    769
20210102191515267	  276  287    -78    101    770
20210102191515368	  277  287    -76    102    771
20210102191515468	  276  287    -78    102    771
20210102191515568	  276  287    -78    102    771
20210102191515668	  276  287    -78    102    771
20210102191515768	  276  287    -79    102    773
20210102191515835	  276  286    -79    100    772
20210102191515935	  276  286    -79    100    774
20210102191516035	  275  286    -81    100    772
20210102191516134	  276  286    -79    100    775
20210102191516234	  275  286    -81    100    772
20210102191516334	  276  286    -79    100    774
20210102191516401	  275  286    -81    100    774
20210102191516501	  276  286    -79    100    775
20210102191516600	  275  286    -81    100    774
20210102191516700	  276  286    -79    100    774
20210102191516800	  276  286    -70     89    689
20210102191516899	  275  286    -72     89    689
20210102191516999	  275  286    -81    100    774
20210102191517065	  275  286    -81    100    776
20210102191517165	  275  286    -81    100    776
20210102191517298	  275  285    -81     98    776
20210102191517464	  275  285    -72     87    688
20210102191517564	  275  285    -81     98    776
20210102191517630	  275  285    -81     98    776
20210102191517730	  275  285    -81     98    777
20210102191517830	  275  285    -81     98    777
20210102191517930	  275  285    -81     98    777
20210102191518029	  275  285    -81     98    777
20210102191518129	  275  285    -81     99    778
20210102191518196	  275  285    -81     99    778
20210102191518295	  275  285    -81     99    779
20210102191518395	  275  285    -81     98    777
20210102191518528	  274  285    -83     98    778
20210102191518594	  275  285    -81     99    779
20210102191518693	  275  285    -81     99    780
20210102191518793	  275  285    -81     99    780
20210102191518859	  274  285    -83     99    779
20210102191518958	  277  288    -76    104    770
20210102191519091	  282  291    -64    106    747
20210102191519157	  283  291    -62    106    747
20210102191519257	  282  291    -65    107    751
20210102191519357	  283  292    -62    109    748
20210102191519424	  283  292    -62    108    744
20210102191519524	  282  292    -64    108    745
20210102191519657	  283  292    -62    108    746
20210102191519724	  283  292    -62    108    744
20210102191519824	  283  292    -62    108    744
20210102191519924	  283  292    -62    108    745
20210102191519990	  283  292    -62    108    745
20210102191520090	  283  292    -62    108    743
20210102191520224	  284  293    -60    110    744
20210102191520290	  283  292    -62    108    744
20210102191520390	  284  293    -60    110    744
20210102191520490	  284  292    -60    108    743
20210102191520557	  284  293    -60    110    743
20210102191520657	  284  292    -60    108    743
20210102191520790	  284  293    -60    110    743
20210102191520857	  284  292    -60    108    744
20210102191520957	  286  294    -55    110    732
20210102191521057	  292  296    -42    111    713
20210102191521124	  295  296    -36    110    705
20210102191521224	  294  296    -38    110    704
20210102191521324	  296  296    -34    109    703
20210102191521457	  297  296    -32    109    698
20210102191521524	  296  296    -34    109    699
20210102191521624	  297  296    -32    109    700
20210102191521724	  297  296    -32    108    697
20210102191521791	  297  296    -32    108    697
20210102191521891	  297  296    -32    109    699
20210102191522024	  298  296    -30    108    697
20210102191522091	  297  296    -32    108    695
20210102191522191	  298  296    -30    108    697
20210102191522291	  298  296    -30    108    696
20210102191522357	  298  296    -30    108    696
20210102191522457	  298  296    -30    108    694
20210102191522591	  298  296    -30    108    695
20210102191522691	  298  296    -30    108    695
20210102191522758	  298  296    -30    108    694
20210102191522858	  298  296    -30    108    693
20210102191522958	  302  297    -23    108    685
20210102191523024	  306  296    -15    105    676
20210102191523158	  310  294     -8     99    662
20210102191523258	  311  294     -6     99    662
20210102191523324	  312  293     -5     97    660
20210102191523424	  315  294      0     98    654
20210102191523524	  313  293     -3     97    655
20210102191523591	  314  294     -1     99    655
20210102191523724	  315  294      0     98    652
20210102191523824	  315  292      0     95    652
20210102191523925	  315  292      0     95    653
20210102191523991	  315  292      0     94    651
20210102191524091	  315  292      0     94    651
20210102191524191	  315  292      0     94    651
20210102191524258	  316  293      1     96    650
20210102191524391	  316  292      1     94    650
20210102191524491	  315  292      0     94    650
20210102191524558	  315  292      0     94    650
20210102191524658	  316  293      1     96    650
20210102191524758	  316  292      1     94    648
20210102191524825	  316  293      1     96    648
20210102191524958	  319  291      6     92    644
20210102191525058	  323  288     13     85    629
20210102191525125	  327  286     19     81    624
20210102191525225	  328  284     21     77    621
20210102191525325	  330  283     24     75    619
20210102191525392	  332  282     27     73    616
20210102191525525	  333  281     29     71    615
20210102191525625	  332  280     27     70    615
20210102191525692	  334  280     30     69    612
20210102191525792	  335  278     32     66    612
20210102191525892	  336  280     34     69    612
20210102191525992	  337  278     35     66    611
20210102191526092	  336  278     33     66    610
20210102191526192	  335  278     32     66    611
20210102191526292	  336  278     33     66    610
20210102191526358	  336  278     33     66    610
20210102191526458	  337  277     35     64    608
20210102191526559	  337  279     35     67    608
20210102191526659	  337  277     35     64    609
20210102191526759	  336  277     33     64    608
20210102191526859	  338  277     37     64    608
20210102191526925	  339  276     38     62    606
20210102191527025	  345  271     47     54    601
20210102191527125	  347  267     50     47    595
20210102191527192	  348  266     51     45    594
20210102191527325	  351  261     56     37    589
20210102191527425	  354  260     60     35    585
20210102191527492	  352  259     57     34    584
20210102191527592	  353  258     58     32    584
20210102191527692	  353  257     58     31    582
20210102191527792	  354  257     59     31    582
20210102191527892	  354  253     60     24    583
20210102191527992	  356  255     62     27    580
20210102191528092	  356  256     62     29    579
20210102191528159	  356  254     62     26    580
20210102191528259	  357  254     64     26    579
20210102191528359	  356  253     62     24    578
20210102191528459	  356  252     62     23    579
20210102191528559	  355  250     61     20    580
20210102191528659	  357  252     64     23    577
20210102191528726	  357  252     64     23    577
20210102191528826	  358  251     65     21    577
20210102191528926	  357  255     64     27    580
20210102191529026	  355  262     62     39    594
20210102191529126	  350  272     56     56    612
20210102191529226	  349  279     55     69    620
20210102191529326	  347  284     53     78    632
20210102191529393	  346  288     52     86    642
20210102191529493	  345  293     56    105    712
20210102191529626	  343  294     49    101    670
20210102191529693	  342  295     48    104    678
20210102191529793	  341  296     47    107    690
20210102191529893	  341  297     48    111    699
20210102191529959	  340  297     46    112    706
20210102191530059	  339  297     45    113    717
20210102191530193	  338  297     44    115    726
20210102191530259	  338  296     44    114    732
20210102191530359	  338  295     44    113    738
20210102191530459	  338  294     45    112    744
20210102191530526	  338  294     45    112    746
20210102191530626	  338  293     45    111    750
20210102191530726	  338  293     45    111    753
20210102191530860	  339  292     48    110    756
20210102191530926	  338  293     45    111    752
20210102191531026	  334  295     37    113    736
20210102191531126	  331  296     30    113    724
20210102191531193	  331  296     30    113    725
20210102191531293	  332  296     32    113    728
20210102191531426	  331  296     30    113    726
20210102191531493	  331  296     30    113    725
20210102191531593	  332  296     32    113    727
20210102191531693	  331  296     30    113    727
20210102191531760	  331  296     30    113    725
20210102191531860	  331  296     30    113    726
20210102191531993	  331  296     30    113    726
20210102191532060	  331  296     30    113    726
20210102191532160	  331  296     30    113    726
20210102191532260	  331  296     30    113    726
20210102191532327	  330  296     28    113    726
20210102191532427	  331  296     30    113    726
20210102191532560	  331  296     30    113    725
20210102191532627	  330  296     28    113    726
20210102191532727	  331  296     30    113    726
20210102191532827	  331  296     30    113    725
20210102191532927	  329  297     26    114    720
20210102191532993	  326  297     20    113    712
20210102191533127	  322  298     12    112    693
20210102191533227	  323  297     14    110    693
20210102191533293	  323  297     14    109    692
20210102191533394	  321  297     11    109    691
20210102191533494	  321  297     11    109    687
20210102191533560	  321  297     11    109    689
20210102191533694	  321  297     11    109    688
20210102191533794	  320  297      9    109    686
20210102191533860	  322  296     12    107    686
20210102191533960	  321  298     11    110    686
20210102191534060	  321  298     11    110    686
20210102191534127	  320  297      9    108    685
20210102191534227	  321  297     11    109    686
20210102191534360	  321  296     11    107    685
20210102191534427	  320  297      9    109    686
20210102191534527	  320  297      9    108    685
20210102191534627	  320  297      9    108    685
20210102191534694	  320  297      9    108    685
20210102191534794	  319  298      7    110    686
20210102191534927	  319  297      7    108    680
20210102191534994	  317  297      3    106    671
20210102191535094	  313  295     -2     79    513
20210102191535194	  312  294     -4     99    657
20210102191535294	  311  293     -6     97    657
20210102191535361	  309  293    -10     96    652
20210102191535494	  309  292    -10     94    651
20210102191535594	  310  292     -8     95    652
20210102191535694	  308  292    -11     94    650
20210102191535761	  308  292    -11     94    648
20210102191535861	  309  292    -10     94    650
20210102191535961	  307  292    -13     94    649
20210102191536061	  308  293    -11     96    648
20210102191536161	  308  292    -11     94    649
20210102191536261	  309  293    -10     96    649
20210102191536328	  308  293    -11     96    648
20210102191536428	  308  293    -11     96    647
20210102191536528	  308  292    -11     94    647
20210102191536628	  308  293    -11     96    648
20210102191536728	  308  293    -11     95    647
20210102191536828	  308  291    -11     92    647
20210102191536928	  306  291    -15     92    643
20210102191536994	  303  289    -19     87    637
20210102191537094	  300  287    -24     82    626
20210102191537228	  299  285    -25     79    621
20210102191537295	  298  284    -27     77    619
20210102191537395	  296  281    -30     72    617
20210102191537495	  296  281    -30     71    614
20210102191537595	  296  281    -30     71    614
20210102191537661	  295  281    -32     71    613
