20210109132937643	  308  266    -12     52    686
20210109132937880	  308  266    -12     52    686
20210109132937947	  308  266    -12     52    685
20210109132938047	  307  266    -14     52    687
20210109132938147	  308  266    -12     52    686
20210109132938246	  308  266    -12     52    686
20210109132938345	  307  267    -14     54    686
20210109132938444	  308  267    -12     54    685
20210109132938543	  308  266    -12     52    686
20210109132938609	  309  267    -10     54    686
20210109132938707	  308  265    -12     51    687
20210109132938773	  308  265    -12     51    686
20210109132938872	  309  267    -10     54    686
20210109132938970	  309  265    -10     51    686
20210109132939036	  309  265    -10     51    686
20210109132939134	  309  265    -10     51    686
20210109132939232	  309  266    -10     52    686
20210109132939297	  307  267    -14     54    686
20210109132939427	  309  265    -10     51    686
20210109132939524	  309  266    -10     52    686
20210109132939589	  308  267    -12     54    686
20210109132939653	  309  265    -10     51    686
20210109132939750	  309  267    -10     54    686
20210109132939815	  309  267    -10     54    686
20210109132939915	  308  266    -12     52    685
20210109132940015	  309  267    -10     54    686
20210109132940082	  308  266    -12     52    685
20210109132940182	  308  265    -12     51    686
20210109132940282	  309  267    -10     54    686
20210109132940382	  309  266    -10     52    685
20210109132940448	  309  265    -10     51    686
20210109132940548	  307  266    -14     52    685
20210109132940682	  308  266    -12     52    686
20210109132940782	  309  267    -10     54    686
20210109132940882	  308  266    -12     52    686
20210109132940948	  309  265    -10     51    686
20210109132941048	  308  266    -12     52    686
20210109132941148	  308  266    -12     52    685
20210109132941248	  307  266    -14     52    685
20210109132941314	  309  267    -10     54    685
20210109132941414	  309  265    -10     51    686
20210109132941514	  309  267    -10     54    686
20210109132941613	  309  265    -10     51    686
20210109132941680	  308  266    -12     52    686
20210109132941780	  308  266    -12     52    685
20210109132941913	  308  266    -12     52    685
20210109132942013	  309  267    -10     54    686
20210109132942113	  308  266    -12     52    685
20210109132942213	  308  266    -12     52    685
20210109132942280	  308  265    -12     51    686
20210109132942380	  309  265    -10     51    686
20210109132942480	  309  267    -10     54    686
20210109132942580	  308  266    -12     52    686
20210109132942680	  308  266    -12     52    686
20210109132942747	  308  266    -12     52    686
20210109132942847	  309  265    -10     51    686
20210109132942947	  309  266    -10     52    686
20210109132943048	  308  266    -12     52    686
20210109132943148	  309  265    -10     51    686
20210109132943249	  307  267    -14     54    685
20210109132943349	  307  266    -14     52    686
20210109132943450	  309  267    -10     54    686
20210109132943551	  308  266    -12     52    686
20210109132943618	  309  267    -10     54    685
20210109132943718	  308  266    -12     52    686
20210109132943819	  308  266    -12     52    686
20210109132943919	  308  266    -12     52    685
20210109132943986	  309  267    -10     54    686
20210109132944086	  309  267    -10     54    686
20210109132944186	  308  266    -12     52    685
20210109132944286	  309  266    -10     52    686
20210109132944386	  309  266    -10     52    685
20210109132944486	  308  266    -12     52    685
20210109132944586	  309  265    -10     51    686
20210109132944687	  309  266    -10     52    686
20210109132944787	  308  266    -12     52    686
20210109132944853	  309  265    -10     51    686
20210109132944953	  309  266    -10     52    686
20210109132945053	  308  266    -12     52    685
